pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
656,0.8393175715154746,7,0.03925572165220218,0.039248927011774855,2.3830770767216674e-06,2.375612121067727e-06,2.035951229536899e-06,3.848676493544593e-05,3.848676493544593e-05,0.00025663868797784614,0.0002536426433357251,0.00026598962188152913,0.012901128091039948,0.0011686889343577155,0.010856962359427635,0.01122430414271918,0.012901128091039948
663,0.8548107472306293,7,0.03975744711050229,0.039750503818358485,2.495578448531074e-06,2.4920885497553447e-06,1.9556251455154433e-06,3.7614638500942334e-05,3.7614638500942334e-05,0.0002560118073525311,0.00025778392972541583,0.00027561035007490193,0.012057445738506234,0.0011824558697590705,0.01161554820347575,0.011305771644466967,0.012057445738506234
670,0.8704588547029356,7,0.043060341142446126,0.04305329400472616,2.5724164431838178e-06,2.5720588720848344e-06,1.9026624046949874e-06,3.855326446560038e-05,3.855326446560038e-05,0.0002502104710980633,0.0002557203535672178,0.00028022637921139965,0.011784218898609923,0.0011577627403010894,0.011699855406981279,0.011049578058694323,0.011784218898609923
677,0.886263443249965,7,0.04866632533680161,0.04865919384032842,2.621252572929599e-06,2.6222577248585423e-06,1.8879861754018004e-06,3.943076055698312e-05,3.943076055698312e-05,0.0002540022119448574,0.0002609652614784057,0.00028249150911800346,0.011670365589922264,0.0011942915267270026,0.011328512134651242,0.011470484845806131,0.011670365589922264
684,0.9022260776824647,7,0.05538435269065153,0.05537718955291249,2.6261320371189452e-06,2.6291740359145983e-06,1.9078316660081354e-06,4.057368149491563e-05,4.057368149491563e-05,0.0002563515796137752,0.00025777554996653284,0.0002760901315785335,0.01132436018242126,0.001215232992347417,0.010992239771829497,0.011210558788955684,0.01132436018242126
691,0.9183483384592893,7,0.061893184479972385,0.06188601300376566,2.600496335112365e-06,2.604797252420942e-06,1.966182619198574e-06,4.171260406655331e-05,4.171260406655331e-05,0.0002633748017276418,0.00025766651295309556,0.00027480292083672283,0.011815200417140289,0.0012819665250189468,0.010995374047770063,0.010631081496610864,0.011815200417140289
698,0.9346318218438823,7,0.06703878450711077,0.06703162987996206,2.5451112067890224e-06,2.552918446290475e-06,2.0565974956411805e-06,4.076737874768224e-05,4.076737874768224e-05,0.000260269799252111,0.0002559501898912394,0.00026857576997219853,0.012640739226644515,0.0012912712096381112,0.011763630842490321,0.01065633694841259,0.012640739226644515
705,0.951078140062321,7,0.06994900563362705,0.06994184682540971,2.48076035935731e-06,2.491859901715046e-06,2.1861879562630874e-06,3.983974966434587e-05,3.983974966434587e-05,0.0002625325041995783,0.000262312620754709,0.00026977150039674946,0.012755688072920887,0.0012770519761202894,0.011199378955623543,0.010077881411015148,0.012755688072920887
712,0.9676889214629443,7,0.07007734001381202,0.0700701384073695,2.420512921772393e-06,2.435046472523366e-06,2.346047048212825e-06,3.9604646372798515e-05,3.9604646372798515e-05,0.0002644380002528551,0.0002674462629056188,0.00027011064020142627,0.012443963833161993,0.0012917895505888876,0.01090960282301034,0.00977693253031413,0.012443963833161993
719,0.9844658106775738,7,0.06723871848734127,0.0672314084426481,2.3788279242956895e-06,2.394833941991903e-06,2.5363828268790107e-06,3.948664673011811e-05,3.948664673011811e-05,0.00027107489315507757,0.00026992528024606823,0.0002720711393800752,0.012161978329129363,0.0013056259494005425,0.011434897683327339,0.010049354790702349,0.012161978329129363
726,1.0014104687843495,7,0.061454461156698774,0.061446973335392736,2.360110977391337e-06,2.3791240639884323e-06,2.748586264660144e-06,3.859186254960817e-05,3.859186254960817e-05,0.0002746051724401359,0.00027595216412462783,0.0002659058918432435,0.01167171903296339,0.0012237063738623367,0.010841211631002648,0.010508537355903458,0.01167171903296339
734,1.018524573472193,8,0.05246138238010543,0.052455323831055,1.8441658259220062e-06,1.8622981878967445e-06,2.352085036606313e-06,3.901732634837491e-05,3.901732634837491e-05,0.00027948229322378705,0.00028789612682889097,0.0002704325358216952,0.011943349744678545,0.0012058163663402645,0.011641405940924594,0.011351776939756631,0.011943349744678545
