n,t,i,p,u,v,w
186,0.08,1,0.0977574381746033,1.5276433672549495e-07,1.5257010995142406e-07,2.0277996427190406e-07
187,0.08,1,0.10003593863662016,0.0006583089489785167,0.0006537559269989201,0.0015264455504751032
188,0.08,2,0.09838970526752619,0.00019730028911883296,0.0001959319657305731,0.0005061284621874303
189,0.08,1,0.09985839725739834,0.0005198653009792661,0.0005165617436795218,0.0012345943924834356
190,0.08,1,0.09817972251739918,0.0001662053928595133,0.00016557966186181805,0.0003097154484230227
191,0.08,1,0.09890348369513925,0.0005304270732179114,0.0005288297203954243,0.0010516867443108454
192,0.08,1,0.09830147637147868,2.296612699431045e-07,2.2697146566535814e-07,5.291195351634414e-07
193,0.09,1,0.09822783691360877,1.213350906928404e-07,1.2049117293502096e-07,2.366487543159965e-07
194,0.09,1,0.1011805306325056,0.0007517942054105288,0.0007479545872354253,0.0015219893689288418
195,0.09,2,0.09963377135200725,0.00023712471283862115,0.00023602115725498136,0.0005453199943814159
196,0.09,1,0.10167224130385538,0.0006010944083126223,0.0005976315499157333,0.0012473576273348396
197,0.09,2,0.1009604835543326,0.00021515903964142654,0.00021413951340718752,0.0005003926550116033
198,0.09,3,0.10065168107466974,0.0001135771523085609,0.00011341467306311763,0.0002384298804631732
199,0.09,4,0.10035141887665917,8.887257796138232e-05,8.881944064162237e-05,0.000132930184106783
200,0.09,5,0.10007085043198367,8.501411080035523e-05,8.492368127947836e-05,9.850252397617069e-05
201,0.09,6,0.09980661143055605,8.548352954081916e-05,8.540826501350389e-05,9.163142585039834e-05
202,0.09,1,0.09898995423736565,0.0002825277583775999,0.0002806895554856036,0.0005326616733674699
203,0.09,1,0.09897304848896155,0.0006125872335931597,0.0006104547980432955,0.000865256509931663
204,0.09,1,0.09749828143631316,2.3207176686318628e-07,2.3079196182319449e-07,3.8341874787998166e-07
205,0.09999999999999999,1,0.09740683410990035,1.377791201825903e-07,1.3737540804796554e-07,2.026399146780779e-07
206,0.09999999999999999,1,0.1004536922224273,0.0008984081213249061,0.0008941252077805788,0.0014806021085257029
207,0.09999999999999999,2,0.09851519522598318,0.00027507305271108135,0.0002742532844649404,0.000526258921808064
208,0.09999999999999999,1,0.1008070338081074,0.0007213052716477498,0.0007176884121487703,0.0012177059241297577
209,0.09999999999999999,2,0.09972625682475464,0.000252060970299235,0.0002514886469748458,0.0004888649064604112
210,0.09999999999999999,1,0.09857697836259827,0.00029676127059814647,0.0002951024943300041,0.0004126177902416654
211,0.09999999999999999,1,0.09987494107478954,0.0006413685249522802,0.0006382624441997618,0.0008556329939978073
212,0.09999999999999999,1,0.09911784826554339,2.4474441338629644e-07,2.432297247280354e-07,4.4392289357003844e-07
213,0.10999999999999999,1,0.09908129540520756,1.2495110158455145e-07,1.2445866421148019e-07,1.9110788403829166e-07
214,0.10999999999999999,1,0.1027094210117642,0.0010350890179559823,0.001029811721745024,0.0014441739103172476
215,0.10999999999999999,2,0.10092379024232963,0.0003426099481601484,0.0003414060507863759,0.0005441889138766003
216,0.10999999999999999,3,0.10062284090837839,0.00015382774608415799,0.00015385811145265693,0.0002514684056505096
217,0.10999999999999999,4,0.1003369562561897,9.658172493170665e-05,9.679324636203047e-05,0.00013690865805917338
218,0.10999999999999999,5,0.10004920076186877,8.351325827320591e-05,8.362871067030018e-05,9.966876787370803e-05
219,0.10999999999999999,6,0.0997696474345894,8.208827712979518e-05,8.21718834748348e-05,9.275820882473903e-05
220,0.10999999999999999,1,0.10139089122945924,0.0006940793419183414,0.0006910026026195736,0.0008426649581255404
221,0.10999999999999999,2,0.0999371028542289,0.00022168189056764577,0.00022141709522463868,0.00030011523818479355
222,0.10999999999999999,1,0.09937421714062675,0.0003334228557771118,0.00033132509699017115,0.00038807261916020606
223,0.10999999999999999,1,0.0992591925126841,0.0007744845321865197,0.0007716453929238646,0.0007498203246147858
224,0.10999999999999999,1,0.09805918457127907,2.2571933307929594e-07,2.2504870672776966e-07,3.5548350697121096e-07
