n,t,i,p,u,v,w
808,0.9500000000000006,1,0.030229160330436055,2.919454782768167e-07,2.942590797114965e-07,3.9149029299563013e-07
809,0.9500000000000006,1,0.02697107151939345,0.0017132431845721943,0.0017274332819908955,0.002435520621269944
810,0.9500000000000006,2,0.026340376286202016,0.0006963981811339683,0.0007051017981511926,0.0010769786543566885
811,0.9500000000000006,1,0.02379003839048583,0.0012966562367027399,0.0013106682707910201,0.001974810636654471
812,0.9500000000000006,1,0.024889233650385815,0.00017182954728551156,0.00017449540830733888,0.00031268411791110897
813,0.9500000000000006,1,0.02121106683190703,0.0006442588076372211,0.0006492499023585909,0.0009837000322246165
814,0.9500000000000006,1,0.021090220040153443,1.0627468434364598e-06,1.0749255987298014e-06,1.5778351021506486e-06
815,0.9600000000000006,1,0.02103041377311243,2.980824912876457e-07,2.9995914790085503e-07,4.0321808060622196e-07
816,0.9600000000000006,1,0.018239466290700983,0.0017428323021603054,0.0017541231554406911,0.0024715111806294433
817,0.9600000000000006,2,0.017780262289245313,0.0007116040119130635,0.0007187403566510171,0.001098177938365248
818,0.9600000000000006,1,0.016043910822009188,0.0013195971838100573,0.0013312696414405018,0.0020042918574122745
819,0.9600000000000006,2,0.015946218463958814,0.0005684357438570435,0.0005753611937786783,0.0009451036452306809
820,0.9600000000000006,1,0.016629157293368578,0.00030596721249163104,0.00030670047139034714,0.0003911168636735556
821,0.9600000000000006,1,0.014336913973607153,0.0005398486954135011,0.0005436076064541857,0.0008057895132442582
822,0.9600000000000006,1,0.014206817211620572,7.633997507227433e-07,7.71981739152935e-07,1.1918251546956755e-06
823,0.9700000000000006,1,0.014157291235503999,2.1698166603493763e-07,2.1845192836019452e-07,3.0570261854586764e-07
824,0.9700000000000006,1,0.013989216444529447,0.0017188906765275617,0.001728277420554384,0.002389082702962344
825,0.9700000000000006,2,0.013662124341497613,0.000687436752316403,0.0006932683584702406,0.001043117867274813
826,0.9700000000000006,1,0.014590128134154848,0.0013054072883692276,0.0013151454365850424,0.0019426973626941524
827,0.9700000000000006,1,0.014006898820735957,0.00017069466793671195,0.00017231801782526682,0.00030310748664768455
828,0.9700000000000006,1,0.015468659449002107,0.0006514707836629874,0.000655065776690608,0.0009764799159191541
829,0.9700000000000006,1,0.015436759295879517,1.0716915275282755e-06,1.0796936919282131e-06,1.5573635659572194e-06
830,0.9800000000000006,1,0.015440529964039816,3.020384790229296e-07,3.0319698057030704e-07,4.0187778826928275e-07
831,0.9800000000000006,1,0.018929432343823292,0.0017748590974599964,0.0017831196110421343,0.0024544457334671004
832,0.9800000000000006,2,0.018703534829480457,0.0007239674015138331,0.0007293319270263889,0.0010854146014063362
833,0.9800000000000006,1,0.021542980364703045,0.001337968362372646,0.0013467208520530638,0.0019775025115830983
834,0.9800000000000006,1,0.02014843513168632,0.000176898520032311,0.0001785173792118702,0.00031951051514011823
835,0.9800000000000006,1,0.023565669169374245,0.0006430291899102087,0.0006457497521313323,0.0009556305359700336
836,0.9800000000000006,1,0.023577491918061785,1.1102132464910743e-06,1.117528138181715e-06,1.5988542211027967e-06
837,0.9900000000000007,1,0.023610722765721574,3.098127277964341e-07,3.1085913893600673e-07,4.097315460914916e-07
838,0.9900000000000007,1,0.0282354013832769,0.001769664303288026,0.0017771372605196027,0.002394872990851638
839,0.9900000000000007,2,0.02790549992803272,0.0007267744430699279,0.0007316808231200301,0.0010606956411944501
840,0.9900000000000007,1,0.031127931346705814,0.0013333144875240734,0.0013413331775568697,0.0019208854685987687
841,0.9900000000000007,1,0.029556935041548608,0.00017739858203441822,0.0001787715535548417,0.00031084931253638233
842,0.9900000000000007,1,0.03328315861987651,0.000634844138809261,0.0006371000288284392,0.0009276368384084775
843,0.9900000000000007,1,0.033297146162920836,1.1107858881575872e-06,1.117723737890194e-06,1.5627357542527379e-06
