pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
595,0.6500000000000004,7,0.06812024778011304,0.0681171071472418,8.077440318200997e-07,8.112579074570596e-07,1.521630931970317e-06,3.492300623570881e-05,3.492300623570881e-05,0.00029191091810783725,0.00029653193986786853,0.0002444442314115853,0.010819736570134368,0.0014802724216596678,0.0105365350414063,0.010054559085410858,0.010819736570134368
603,0.6600000000000004,8,0.06888571546186319,0.06888350046349112,5.210726305355907e-07,5.232113781772923e-07,1.1707143633521715e-06,3.701756015107079e-05,3.701756015107079e-05,0.0003162161315218278,0.0003203266375603007,0.0002575896004461982,0.01189572177886792,0.0013752660875422777,0.01039760938388131,0.009964400199187583,0.01189572177886792
610,0.6700000000000004,7,0.06909220284269194,0.06908933590468645,6.628963837023841e-07,6.65456586383753e-07,1.5385850353947802e-06,3.625724569156016e-05,3.625724569156016e-05,0.0003106676620480712,0.0003155747575636812,0.00025244724422020476,0.011982062519682552,0.00127436579789464,0.010207670430387348,0.01003672314948553,0.011982062519682552
618,0.6800000000000004,8,0.06846134617469359,0.06845923516065935,4.5425447371647606e-07,4.561799145329614e-07,1.2005796459826867e-06,3.830532656236698e-05,3.830532656236698e-05,0.0003124579477491053,0.00030963449445810135,0.00025278480466993505,0.012186038936971297,0.0011865982885824339,0.009808612188463224,0.010207583118375538,0.012186038936971297
625,0.6900000000000004,7,0.06695567107193348,0.06695281003645907,6.66953982800035e-07,6.691047683154092e-07,1.5249767232928743e-06,3.777858865078033e-05,3.777858865078033e-05,0.0002973501735275257,0.00029362939053394156,0.00025461955061537706,0.011973078216614424,0.0011799865351059483,0.01005489330040764,0.009679949952342073,0.011973078216614424
632,0.7000000000000004,7,0.06481504648644625,0.06481200202859218,7.433833113194856e-07,7.448959117354548e-07,1.5561786310079343e-06,3.8496850443339224e-05,3.8496850443339224e-05,0.0002863706665996232,0.00027845159544070345,0.00025262725668400473,0.012429163494914096,0.0012624332685535848,0.009970304022504557,0.010271746490880992,0.012429163494914096
639,0.7100000000000004,7,0.06205830048598784,0.06205512805388082,8.312932779649135e-07,8.320594936328321e-07,1.5090793354268544e-06,3.7624495466944556e-05,3.7624495466944556e-05,0.0002718785832130589,0.00027166368958466726,0.0002556785318694536,0.012902622232011777,0.0011993554435447066,0.009697302712828726,0.01003898435412456,0.012902622232011777
646,0.7200000000000004,7,0.05883007046488428,0.058826752245332646,9.295270324847495e-07,9.296200557555321e-07,1.4590724634015716e-06,3.6771908424707546e-05,3.6771908424707546e-05,0.00026571769908072913,0.0002655076750331985,0.0002576279098658314,0.011872245562098382,0.0012191008535248024,0.010147888657746249,0.009770830042342393,0.011872245562098382
653,0.7300000000000004,7,0.05527364224878836,0.055270200499647246,1.0293575266650635e-06,1.028770673443203e-06,1.3836209410096812e-06,3.649089317086883e-05,3.649089317086883e-05,0.0002596964231986832,0.0002608719652892513,0.000258891225314103,0.011427683374041337,0.0012655395338704858,0.01050400022996387,0.010552343448436174,0.011427683374041337
660,0.7400000000000004,7,0.05148211862622741,0.0514785544140935,1.1246124016689845e-06,1.123618308204504e-06,1.3159814240410573e-06,3.566399403797625e-05,3.566399403797625e-05,0.00025557439805669633,0.0002554770218930732,0.0002620728438346555,0.011510627029470682,0.0012659007019487,0.010134623306766143,0.010338314264623656,0.011510627029470682
