pseudo-steps, tcurr,n,res,res_p,res_u,res_v,res_w,min,min_p,min_u,min_v,min_w,max,max_p,max_u,max_v,max_w
755,0.5100000000000002,5,0.10286593178435156,0.09990983628055529,0.0011135367280548862,0.001091479641223512,0.0007510791345178747,4.670885173902042e-05,4.670885173902042e-05,0.00016164131366183283,0.0001616039320015168,0.0001806670763309705,0.006935844771738038,0.0011425875855835205,0.004927336643297246,0.004694574648724614,0.006935844771738038
764,0.5200000000000002,9,0.10088421584717377,0.09996989435738872,0.0003114003419770555,0.000310319870091007,0.0002926012777169903,5.3995096386635626e-05,5.3995096386635626e-05,0.0002112690761501989,0.00021122021742305168,0.00022470790037328774,0.008534779994076038,0.0014013810223802734,0.005538846204862983,0.005916398830412236,0.008534779994076038
770,0.5300000000000002,6,0.10101260830135529,0.09975189062244291,0.0004229433971571241,0.0004212846428106971,0.0004164896389445549,5.417571257625914e-05,5.417571257625914e-05,0.0002023760570245461,0.00020424947683383787,0.0002081639641017956,0.008441771329153613,0.0013108878007706485,0.005664263006516819,0.0057963069641843775,0.008441771329153613
775,0.5400000000000003,5,0.10197939254657683,0.09991044804048964,0.0006950035235694888,0.000690068985469068,0.0006838719970486218,5.06627308065181e-05,5.06627308065181e-05,0.00017751445961594706,0.00017643922091805148,0.0001822991930721447,0.008340536222591791,0.001236303754282887,0.005694787557562517,0.005325989505690533,0.008340536222591791
779,0.5500000000000003,4,0.10409330513627475,0.09966167777881371,0.0014761717969798665,0.0014642866623076577,0.0014911688981735095,4.5708538314935044e-05,4.5708538314935044e-05,0.00016793057817740298,0.00017054389944717464,0.0001690298055185078,0.007683756059597465,0.001195642300894216,0.005230925335536984,0.005438618133248004,0.007683756059597465
783,0.5600000000000003,4,0.10276981334630769,0.09936413177136143,0.0011341028728523834,0.001123220199699476,0.0011483585023943997,4.219912143384625e-05,4.219912143384625e-05,0.00014515465617608776,0.0001514618048727261,0.00014660618458029248,0.007295389142784953,0.0011705973114800126,0.004981392138688182,0.005203756970711019,0.007295389142784953
787,0.5700000000000003,4,0.10118479199420399,0.09825699485736085,0.0009497605711407172,0.0009425580511636288,0.0010354785145388133,4.520219198296639e-05,4.520219198296639e-05,0.00015548448433882393,0.0001574214527360645,0.00015237477578003636,0.0065212786875615885,0.0011685505371272556,0.005275664927863093,0.005091985961440933,0.0065212786875615885
791,0.5800000000000003,4,0.09866178337948092,0.09559007680452297,0.0009851639500701153,0.0009792001723299291,0.0011073424525578984,4.568758317258198e-05,4.568758317258198e-05,0.00015665829965287513,0.00015889458591044597,0.0001536662770865212,0.005705356335850292,0.0011698726006977884,0.005483249310219083,0.005215794070314268,0.005705356335850292
795,0.5900000000000003,4,0.0943156973671756,0.09129177174693708,0.0009474690683124288,0.0009427580065635654,0.0011336985453625184,4.470626384674638e-05,4.470626384674638e-05,0.00015599896827501504,0.0001579267260334672,0.000158531618979608,0.005877104427264728,0.0012159041975811431,0.005180343021287112,0.005267648095170342,0.005877104427264728
800,0.6000000000000003,5,0.08810567237277862,0.08536898489456984,0.0008394745614747431,0.0008351329524793371,0.0010620799642547002,4.421042649690705e-05,4.421042649690705e-05,0.00015915942870468462,0.00015849377977678763,0.00016251451648494297,0.00580662522689663,0.0012380980650382673,0.005500392808603966,0.005697220621000825,0.00580662522689663
804,0.6100000000000003,4,0.08179563857445105,0.07697765017586271,0.0014403042417964716,0.0014333141371127864,0.001944370019679085,4.525799497764343e-05,4.525799497764343e-05,0.0001623142254020201,0.00016810001867272696,0.00017034888064722527,0.006139151145031895,0.001156625485078285,0.005603282464176784,0.006139151145031895,0.005796296366928662
809,0.6200000000000003,5,0.06766820049313764,0.06517756237170932,0.0007056747960774244,0.0007007384597957374,0.0010842248655551516,4.770217584600312e-05,4.770217584600312e-05,0.00017231343138635725,0.00017401614874390097,0.00016963585361549677,0.006251208910013002,0.0011712079158143673,0.005466238022686342,0.006251208910013002,0.005801135872539597
